filename	read_id	run_id	channel	start_time	duration	num_events	passes_filtering	template_start	num_events_template	template_duration	num_called_template	sequence_length_template	mean_qscore_template	strand_score_template	barcode_arrangement	barcode_score	barcode_full_arrangement	front_score	rear_score	front_begin_index	front_foundseq_length	rear_end_index	rear_foundseq_length	kit	variant
PCT0031_20180614_0004A30B00221D8D_1_A1_D1_sequencing_run_Test_AmpSeq_65999_read_103_ch_624_strand.fast5	3942b24e-6bd0-4d9a-96bf-6e538a328c51	fa595ecb16155a30b1ea23ccd337bf143a0a7a87	624	134.763	1.92525	1100	True	0.0	1100	1.92525	1100	798	10.132	-0.0018	barcode10	69.4871826171875	NB10_var1	69.4871826171875	28.399999618530273	42	33	8	33	NB	var1
PCT0031_20180614_0004A30B00221D8D_1_A1_D1_sequencing_run_Test_AmpSeq_65999_read_103_ch_656_strand.fast5	d673435e-1123-4ebb-a3bd-412e4a8d4a86	fa595ecb16155a30b1ea23ccd337bf143a0a7a87	656	332.19375	3.85025	2155	True	0.0785	2155	3.77175	2155	1925	10.839	-0.0006	barcode12	66.61538696289062	NB12_var1	66.61538696289062	31.200000762939453	30	32	10	32	NB	var1
PCT0031_20180614_0004A30B00221D8D_1_A1_D1_sequencing_run_Test_AmpSeq_65999_read_103_ch_658_strand.fast5	66218f2b-b7ec-4566-95f8-a394009ff970	fa595ecb16155a30b1ea23ccd337bf143a0a7a87	658	214.46125	2.51575	1437	True	0.0	1437	2.51575	1437	1002	10.366	-0.0017	barcode09	60.871795654296875	NB09_var1	60.871795654296875	34.22222137451172	27	39	6	35	NB	var1
PCT0031_20180614_0004A30B00221D8D_1_A1_D1_sequencing_run_Test_AmpSeq_65999_read_103_ch_597_strand.fast5	26e133a9-c0c5-497a-a4cf-a47879fcbe10	fa595ecb16155a30b1ea23ccd337bf143a0a7a87	597	192.59225	22.2255	12506	True	0.3385	12506	21.887	12506	9823	11.274	-0.0003	unclassified	36.92307662963867	NB08_var2	24.66666603088379	36.92307662963867	52	36	117	28	NB	var2
PCT0031_20180614_0004A30B00221D8D_1_A1_D1_sequencing_run_Test_AmpSeq_65999_read_103_ch_695_strand.fast5	592ec030-49b5-49b2-a0d3-741069116faa	fa595ecb16155a30b1ea23ccd337bf143a0a7a87	695	370.83475	12.20875	6668	True	0.5385	6668	11.67025	6668	4776	12.896	-0.0004	barcode12	87.43589782714844	NB12_var2	70.35555267333984	87.43589782714844	25	40	15	36	NB	var2
PCT0031_20180614_0004A30B00221D8D_1_A1_D1_sequencing_run_Test_AmpSeq_65999_read_103_ch_189_strand.fast5	a97e5957-223a-4e42-8cc1-a326f133a949	fa595ecb16155a30b1ea23ccd337bf143a0a7a87	189	116.58675	102.751	58428	True	0.5015	58428	102.2495	58428	38722	7.953	-0.0002	unclassified	34.47058868408203	RAB12_var2	34.47058868408203	20.509803771972656	109	32	41	48	RAB	var2
PCT0031_20180614_0004A30B00221D8D_1_A1_D1_sequencing_run_Test_AmpSeq_65999_read_103_ch_80_strand.fast5	bba431ee-e15b-46e0-a025-f22590f07bb9	fa595ecb16155a30b1ea23ccd337bf143a0a7a87	80	243.8725	1.003	513	True	0.10375	513	0.89925	513	401	10.83	-0.0037	barcode11	91.38461303710938	NB11_var1	91.38461303710938	46.13333511352539	34	37	8	30	NB	var1
PCT0031_20180614_0004A30B00221D8D_1_A1_D1_sequencing_run_Test_AmpSeq_65999_read_103_ch_563_strand.fast5	2df0ccd5-5b60-49ff-a446-58b2ad421864	fa595ecb16155a30b1ea23ccd337bf143a0a7a87	563	318.5735	76.99225	43953	True	0.07425	43953	76.918	43953	31234	10.116	-0.0001	unclassified	37.89743423461914	NB08_var1	37.89743423461914	14.399999618530273	13	24	43	48	NB	var1
PCT0031_20180614_0004A30B00221D8D_1_A1_D1_sequencing_run_Test_AmpSeq_65999_read_103_ch_840_strand.fast5	6000b3f1-c456-44bb-99d3-b322d22086ab	fa595ecb16155a30b1ea23ccd337bf143a0a7a87	840	71.25525	39.54575	22597	True	0.0	22597	39.54575	22597	13622	8.967	-0.0002	unclassified	43.230770111083984	NB02_var1	43.230770111083984	6.888888835906982	93	30	97	41	NB	var1
PCT0031_20180614_0004A30B00221D8D_1_A1_D1_sequencing_run_Test_AmpSeq_65999_read_103_ch_828_strand.fast5	c8f49a4f-28dd-4a66-9718-6d28f50ecdb0	fa595ecb16155a30b1ea23ccd337bf143a0a7a87	828	173.01825	57.782	32908	True	0.19175	32908	57.59025	32908	25177	11.094	-0.0002	unclassified	38.40678024291992	BC43_var1	38.40678024291992	27.100000381469727	49	40	58	36	BC	var1
PCT0031_20180614_0004A30B00221D8D_1_A1_D1_sequencing_run_Test_AmpSeq_65999_read_103_ch_800_strand.fast5	04559bba-d908-4030-a019-92ab33924926	fa595ecb16155a30b1ea23ccd337bf143a0a7a87	800	287.0575	65.72325	37556	True	0.0	37556	65.72325	37556	25661	9.119	-0.0002	unclassified	29.0	BC69_var1	17.491525650024414	29.0	94	46	26	32	BC	var1
PCT0031_20180614_0004A30B00221D8D_1_A1_D1_sequencing_run_Test_AmpSeq_65999_read_103_ch_90_strand.fast5	55d92b67-747d-450c-a813-d5174d3dc545	fa595ecb16155a30b1ea23ccd337bf143a0a7a87	90	121.9935	11.95925	6439	True	0.69	6439	11.26925	6439	4673	12.461	-0.0003	barcode12	84.66666412353516	NB12_var1	84.66666412353516	63.11111068725586	30	35	8	40	NB	var1
PCT0031_20180614_0004A30B00221D8D_1_A1_D1_sequencing_run_Test_AmpSeq_65999_read_103_ch_846_strand.fast5	5c31cc84-e804-4de3-a67c-3fa8ca07af80	fa595ecb16155a30b1ea23ccd337bf143a0a7a87	846	335.106	27.0935	15430	True	0.08975	15430	27.00375	15430	11241	11.276	-0.0003	unclassified	33.233333587646484	BC31_var1	18.27118682861328	33.233333587646484	6	42	75	34	BC	var1
PCT0031_20180614_0004A30B00221D8D_1_A1_D1_sequencing_run_Test_AmpSeq_65999_read_1047_ch_1332_strand.fast5	9820a24d-f2a3-455f-b05c-631ebc2660d0	fa595ecb16155a30b1ea23ccd337bf143a0a7a87	1332	392.40625	1.29225	585	True	0.267	585	1.02525	585	420	10.784	-0.0015	unclassified	57.33333206176758	NB09_var1	57.33333206176758	46.22222137451172	34	38	6	43	NB	var1
PCT0031_20180614_0004A30B00221D8D_1_A1_D1_sequencing_run_Test_AmpSeq_65999_read_104_ch_1016_strand.fast5	57038bbc-f2d7-416d-8e5c-6dec38f40b2a	fa595ecb16155a30b1ea23ccd337bf143a0a7a87	1016	374.515	1.82575	846	True	0.345	846	1.48075	846	619	9.383	-0.0019	barcode11	69.43589782714844	NB11_var1	69.43589782714844	34.844444274902344	27	33	4	31	NB	var1
PCT0031_20180614_0004A30B00221D8D_1_A1_D1_sequencing_run_Test_AmpSeq_65999_read_103_ch_941_strand.fast5	ade372c1-1a99-45ad-a78c-905cbbdd4b53	fa595ecb16155a30b1ea23ccd337bf143a0a7a87	941	103.18175	10.93025	6227	True	0.03275	6227	10.8975	6227	4604	12.823	-0.0002	unclassified	35.511112213134766	NB09_var2	35.511112213134766	19.384614944458008	26	31	1	21	NB	var2
PCT0031_20180614_0004A30B00221D8D_1_A1_D1_sequencing_run_Test_AmpSeq_65999_read_103_ch_851_strand.fast5	9b774ea2-eb24-4708-a2b9-705d2a706ad5	fa595ecb16155a30b1ea23ccd337bf143a0a7a87	851	276.50475	31.52375	17914	True	0.17275	17914	31.351	17914	11781	8.885	-0.0002	unclassified	35.099998474121094	BC49_var1	16.3389835357666	35.099998474121094	3	50	9	39	BC	var1
PCT0031_20180614_0004A30B00221D8D_1_A1_D1_sequencing_run_Test_AmpSeq_65999_read_104_ch_1051_strand.fast5	d700ae8e-8e44-4c00-8f6c-bf849aa33e89	fa595ecb16155a30b1ea23ccd337bf143a0a7a87	1051	393.52025	1.26875	431	True	0.514	431	0.75475	431	308	9.734	-0.0065	unclassified	49.64444351196289	NB12_var2	49.64444351196289	43.79487228393555	25	42	14	28	NB	var2
PCT0031_20180614_0004A30B00221D8D_1_A1_D1_sequencing_run_Test_AmpSeq_65999_read_104_ch_1060_strand.fast5	92b40e53-85c2-4097-a611-49658d4159aa	fa595ecb16155a30b1ea23ccd337bf143a0a7a87	1060	423.79175	1.82725	603	True	0.772	603	1.05525	603	434	11.554	-0.0029	barcode09	61.487178802490234	NB09_var1	61.487178802490234	23.11111068725586	31	37	50	42	NB	var1
PCT0031_20180614_0004A30B00221D8D_1_A1_D1_sequencing_run_Test_AmpSeq_65999_read_104_ch_1035_strand.fast5	9527b9c6-5669-4ee3-ab62-b303ced2a239	fa595ecb16155a30b1ea23ccd337bf143a0a7a87	1035	96.0265	7.09975	4057	True	0.0	4057	7.09975	4057	2793	10.478	-0.0003	unclassified	32.75471878051758	LWB02_var1	32.75471878051758	10.60377311706543	1	32	12	43	LBW	var1
PCT0031_20180614_0004A30B00221D8D_1_A1_D1_sequencing_run_Test_AmpSeq_65999_read_103_ch_79_strand.fast5	e5f0a76c-22e0-4cb6-a1c8-b5b7e88af9a8	fa595ecb16155a30b1ea23ccd337bf143a0a7a87	79	227.386	110.82175	63326	True	0.0	63326	110.82175	63326	43857	10.838	-0.0002	unclassified	37.05882263183594	RAB09_var2	37.05882263183594	27.764705657958984	80	37	56	27	RAB	var2
PCT0031_20180614_0004A30B00221D8D_1_A1_D1_sequencing_run_Test_AmpSeq_65999_read_104_ch_1336_strand.fast5	5fa4495f-b346-48e1-b87a-d56f2c8c33d1	fa595ecb16155a30b1ea23ccd337bf143a0a7a87	1336	410.956	1.082	618	True	0.0	618	1.082	618	383	8.743	-0.0031	barcode11	76.87179565429688	NB11_var2	62.53333282470703	76.87179565429688	16	40	19	35	NB	var2
PCT0031_20180614_0004A30B00221D8D_1_A1_D1_sequencing_run_Test_AmpSeq_65999_read_104_ch_1192_strand.fast5	9e595663-48b5-4643-9875-de0e2e60f283	fa595ecb16155a30b1ea23ccd337bf143a0a7a87	1192	351.552	14.9975	8413	True	0.27375	8413	14.72375	8413	6811	10.764	-0.0002	unclassified	35.43589782714844	NB12_var1	35.43589782714844	19.200000762939453	112	30	47	26	NB	var1
