filename	read_id	run_id	channel	start_time	duration	num_events	template_start	num_events_template	template_duration	num_called_template	sequence_length_template	mean_qscore_template	strand_score_template	complement_start	num_events_complement	complement_duration	num_called_complement	sequence_length_complement	mean_qscore_complement	strand_score_complement	sequence_length_2d	mean_qscore_2d
minion_20170222_FNFAB45479_MN19809_sequencing_run_Bluefintuna9d_Run1_70922_ch123_read20990_strand.fast5	0628ac23-4656-4987-996b-d960828d1d1b	ef76f479cb7e67828f17075c463bd69de4a0bbcb	123	128698.21975	2.26225	818	0.46875	318	0.72775	270	93	5.425	-1.5742	1.21575	489	1.0465	461	390	7.339	-1.218	66	8.277
minion_20170222_FNFAB45479_MN19809_sequencing_run_Bluefintuna9d_Run1_70922_ch310_read24365_strand.fast5	7dfbfd15-1b1f-4c2c-8246-1f0fb3eb7618	ef76f479cb7e67828f17075c463bd69de4a0bbcb	310	138217.72825	11.64825	4786	0.021	4786	11.62725	4473	1901	7.599	-1.2778	0.0	0	0.0	0	0	0.0	0.0	0	0.0
minion_20170222_FNFAB45479_MN19809_sequencing_run_Bluefintuna9d_Run1_70922_ch308_read17569_strand.fast5	09ac96cb-915a-47ae-b8b4-2f83e2d599dd	ef76f479cb7e67828f17075c463bd69de4a0bbcb	308	124858.21825	5.24475	0	0.0	0	0.0	0	0	0.0	0.0	0.0	0	0.0	0	0	0.0	0.0	0	0.0
minion_20170222_FNFAB45479_MN19809_sequencing_run_Bluefintuna9d_Run1_70922_ch41_read21004_strand.fast5	6f48c385-ac98-4163-8801-b4a7cf9994e8	ef76f479cb7e67828f17075c463bd69de4a0bbcb	41	145979.06375	3.23825	0	0.0	0	0.0	0	0	0.0	0.0	0.0	0	0.0	0	0	0.0	0.0	0	0.0
minion_20170222_FNFAB45479_MN19809_sequencing_run_Bluefintuna9d_Run1_70922_ch434_read11884_strand.fast5	42349916-306e-4532-9da0-ea2954b6e225	ef76f479cb7e67828f17075c463bd69de4a0bbcb	434	125433.78525	31.419	13480	1.96075	8494	18.61075	8221	5889	8.711	-1.1258	20.64625	4954	10.77275	4851	3901	9.236	-1.0112	3960	11.662
minion_20170222_FNFAB45479_MN19809_sequencing_run_Bluefintuna9d_Run1_70922_ch119_read19462_strand.fast5	3cb88b9b-548d-48a3-bc9b-3c001a7d2428	ef76f479cb7e67828f17075c463bd69de4a0bbcb	119	132316.42525	72.491	32313	0.07075	16954	38.25475	16670	11576	12.505	-0.5323	38.40925	15324	34.08175	15093	11423	11.426	-0.6541	11359	18.037
minion_20170222_FNFAB45479_MN19809_sequencing_run_Bluefintuna9d_Run1_70922_ch163_read17890_strand.fast5	f208de19-9026-4afe-83a3-dd695533428b	ef76f479cb7e67828f17075c463bd69de4a0bbcb	163	123931.71675	30.09075	13011	0.0	13011	30.09075	12218	7578	10.94	-0.6906	0.0	0	0.0	0	0	0.0	0.0	0	0.0
minion_20170222_FNFAB45479_MN19809_sequencing_run_Bluefintuna9d_Run1_70922_ch148_read125503_strand.fast5	4cf9693b-e18f-4023-8d30-496be84cd701	ef76f479cb7e67828f17075c463bd69de4a0bbcb	148	144738.80225	29.5225	0	0.0	0	0.0	0	0	0.0	0.0	0.0	0	0.0	0	0	0.0	0.0	0	0.0
minion_20170222_FNFAB45479_MN19809_sequencing_run_Bluefintuna9d_Run1_70922_ch163_read19759_strand.fast5	8d568121-cc96-4762-b5d2-5d69e9114f77	ef76f479cb7e67828f17075c463bd69de4a0bbcb	163	130657.248	1.086	0	0.0	0	0.0	0	0	0.0	0.0	0.0	0	0.0	0	0	0.0	0.0	0	0.0
minion_20170222_FNFAB45479_MN19809_sequencing_run_Bluefintuna9d_Run1_70922_ch123_read22015_strand.fast5	5ac72ff8-18f6-4c82-a35a-b148d9051851	ef76f479cb7e67828f17075c463bd69de4a0bbcb	123	132244.49775	36.242	15814	0.461	8255	18.85875	8070	5333	9.65	-0.9245	19.488	7493	16.754	7276	5248	9.552	-0.9625	5179	13.508
minion_20170222_FNFAB45479_MN19809_sequencing_run_Bluefintuna9d_Run1_70922_ch209_read18620_strand.fast5	e7317c69-2117-4399-8a6c-f9cad1078ee8	ef76f479cb7e67828f17075c463bd69de4a0bbcb	209	127780.45475	29.496	12610	0.0	1265	2.938	1031	138	4.515	-1.74	3.1865	11231	26.3095	9856	2029	4.945	-1.3781	10	8.217
minion_20170222_FNFAB45479_MN19809_sequencing_run_Bluefintuna9d_Run1_70922_ch336_read22019_strand.fast5	7380f5f3-7247-478f-86b5-3d0a5670a8ad	ef76f479cb7e67828f17075c463bd69de4a0bbcb	336	129966.76625	4.26725	1763	0.0	941	2.2555	834	489	9.961	-0.7484	2.361	783	1.90625	742	488	8.942	-0.9805	469	13.389
minion_20170222_FNFAB45479_MN19809_sequencing_run_Bluefintuna9d_Run1_70922_ch468_read328356_strand.fast5	ed671e8a-2fd8-4a1e-9a7c-516f822ccb80	ef76f479cb7e67828f17075c463bd69de4a0bbcb	468	128129.9845	52.4535	23217	0.41	12067	27.0495	11700	8088	9.632	-0.9668	27.507	11130	24.9465	10881	8153	9.817	-0.9221	7904	13.155
minion_20170222_FNFAB45479_MN19809_sequencing_run_Bluefintuna9d_Run1_70922_ch291_read22359_strand.fast5	232d3843-1bc4-4a00-b819-0cc1b163dbf1	ef76f479cb7e67828f17075c463bd69de4a0bbcb	291	127675.205	3.09075	0	0.0	0	0.0	0	0	0.0	0.0	0.0	0	0.0	0	0	0.0	0.0	0	0.0
minion_20170222_FNFAB45479_MN19809_sequencing_run_Bluefintuna9d_Run1_70922_ch437_read16845_strand.fast5	f0d21e0d-0434-4947-8145-bdd003446867	ef76f479cb7e67828f17075c463bd69de4a0bbcb	437	137956.00625	35.34025	16029	0.0845	16029	35.25575	15493	10674	10.773	-0.7457	0.0	0	0.0	0	0	0.0	0.0	0	0.0
minion_20170222_FNFAB45479_MN19809_sequencing_run_Bluefintuna9d_Run1_70922_ch336_read19509_strand.fast5	9af9f749-1ad5-46c3-924e-91d84b3d6b2a	ef76f479cb7e67828f17075c463bd69de4a0bbcb	336	123856.64775	26.15275	10728	1.37875	5711	13.452	5602	3608	12.494	-0.5338	14.92975	4982	11.223	4922	3360	10.148	-0.8609	3499	16.111
minion_20170222_FNFAB45479_MN19809_sequencing_run_Bluefintuna9d_Run1_70922_ch444_read54004_strand.fast5	172cfa01-11dd-4466-981b-126c0364a76a	ef76f479cb7e67828f17075c463bd69de4a0bbcb	444	126028.09825	2.50125	0	0.0	0	0.0	0	0	0.0	0.0	0.0	0	0.0	0	0	0.0	0.0	0	0.0
minion_20170222_FNFAB45479_MN19809_sequencing_run_Bluefintuna9d_Run1_70922_ch35_read15111_strand.fast5	24cfd672-db5f-479d-aacb-6567aaac6926	ef76f479cb7e67828f17075c463bd69de4a0bbcb	35	123842.2245	29.74275	12860	0.006	1685	3.9575	1509	81	7.094	-0.9368	4.12125	11109	25.6215	10032	5669	5.344	-1.9155	0	0.0
minion_20170222_FNFAB45479_MN19809_sequencing_run_Bluefintuna9d_Run1_70922_ch405_read22883_strand.fast5	38906b15-4c61-42cb-bf9b-e445f88b45a0	ef76f479cb7e67828f17075c463bd69de4a0bbcb	405	124528.80675	5.9175	2333	0.70575	1327	2.99	1284	886	11.507	-0.6054	3.74775	981	2.16975	911	681	8.471	-1.1419	695	13.723
minion_20170222_FNFAB45479_MN19809_sequencing_run_Bluefintuna9d_Run1_70922_ch62_read23594_strand.fast5	f2b896fa-6fb1-4d36-aa4c-8683265a0f0b	ef76f479cb7e67828f17075c463bd69de4a0bbcb	62	122940.35625	1.20525	527	0.011	527	1.19425	459	312	7.01	-1.3697	0.0	0	0.0	0	0	0.0	0.0	0	0.0
minion_20170222_FNFAB45479_MN19809_sequencing_run_Bluefintuna9d_Run1_70922_ch187_read57815_strand.fast5	0e43cdf6-dc76-4ab9-ba0d-6097bf628793	ef76f479cb7e67828f17075c463bd69de4a0bbcb	187	124897.77675	11.87975	5195	0.14	5195	11.73975	5004	3538	10.1	-0.862	0.0	0	0.0	0	0	0.0	0.0	0	0.0
minion_20170222_FNFAB45479_MN19809_sequencing_run_Bluefintuna9d_Run1_70922_ch229_read24465_strand.fast5	8242dd4b-2f15-407b-94fa-4a579a00a7a0	ef76f479cb7e67828f17075c463bd69de4a0bbcb	229	124729.92575	81.013	35117	0.0	18442	42.602	16864	6364	6.505	-1.5474	42.77825	16594	38.23475	15417	7140	6.192	-1.7672	6967	5.897
minion_20170222_FNFAB45479_MN19809_sequencing_run_Bluefintuna9d_Run1_70922_ch420_read222253_strand.fast5	ad97a150-7736-48b2-86c2-f3a735dfe337	ef76f479cb7e67828f17075c463bd69de4a0bbcb	420	127206.88575	28.54325	12952	0.03425	6637	14.4385	6463	4637	11.521	-0.6709	14.55475	6277	13.9885	6152	4583	11.072	-0.705	4568	16.224
minion_20170222_FNFAB45479_MN19809_sequencing_run_Bluefintuna9d_Run1_70922_ch336_read21105_strand.fast5	a86caa8e-8958-4c54-a083-3fe1fea6503d	ef76f479cb7e67828f17075c463bd69de4a0bbcb	336	127727.956	83.87675	37676	0.0	20100	45.35675	19590	14051	11.959	-0.6118	45.4865	17520	38.39025	17264	13292	9.879	-0.9022	13718	16.03
minion_20170222_FNFAB45479_MN19809_sequencing_run_Bluefintuna9d_Run1_70922_ch35_read18161_strand.fast5	7e283ebf-725b-42f5-b35e-17abfc3e39b6	ef76f479cb7e67828f17075c463bd69de4a0bbcb	35	143500.80825	28.9955	13011	0.019	13011	28.9765	11764	976	4.69	-1.3586	0.0	0	0.0	0	0	0.0	0.0	0	0.0
minion_20170222_FNFAB45479_MN19809_sequencing_run_Bluefintuna9d_Run1_70922_ch119_read18839_strand.fast5	7e19e006-e01b-4fa6-9275-b8ffbe8288a7	ef76f479cb7e67828f17075c463bd69de4a0bbcb	119	129776.017	58.23375	25753	0.19075	25753	58.043	24695	16334	10.434	-0.7958	0.0	0	0.0	0	0	0.0	0.0	0	0.0
minion_20170222_FNFAB45479_MN19809_sequencing_run_Bluefintuna9d_Run1_70922_ch153_read225381_strand.fast5	f6b0ebf0-1607-4d24-a6a9-f7ff295aaed7	ef76f479cb7e67828f17075c463bd69de4a0bbcb	153	135188.0475	1.04425	0	0.0	0	0.0	0	0	0.0	0.0	0.0	0	0.0	0	0	0.0	0.0	0	0.0
minion_20170222_FNFAB45479_MN19809_sequencing_run_Bluefintuna9d_Run1_70922_ch153_read136777_strand.fast5	39fc966b-59aa-40ef-8f9b-e3e3c0652e25	ef76f479cb7e67828f17075c463bd69de4a0bbcb	153	124597.16425	21.18225	9559	0.03475	5108	11.23475	4916	3551	10.323	-0.8308	11.33775	4423	9.8445	4330	3434	10.568	-0.7482	3439	14.982
minion_20170222_FNFAB45479_MN19809_sequencing_run_Bluefintuna9d_Run1_70922_ch361_read12683_strand.fast5	62d90dc2-5fc9-4c84-a9df-b82c521a97c9	ef76f479cb7e67828f17075c463bd69de4a0bbcb	361	146105.965	5.99525	0	0.0	0	0.0	0	0	0.0	0.0	0.0	0	0.0	0	0	0.0	0.0	0	0.0
minion_20170222_FNFAB45479_MN19809_sequencing_run_Bluefintuna9d_Run1_70922_ch434_read11827_strand.fast5	cddd084e-9f8a-4707-a13f-b00478c711cf	ef76f479cb7e67828f17075c463bd69de4a0bbcb	434	124754.73725	45.3545	20037	0.2725	10495	23.65	10272	7178	10.329	-0.8634	24.01325	9499	21.34125	9344	7131	10.154	-0.8722	6984	14.3
minion_20170222_FNFAB45479_MN19809_sequencing_run_Bluefintuna9d_Run1_70922_ch138_read17102_strand.fast5	062ce5d4-f006-4396-989f-92d4fc48aab6	ef76f479cb7e67828f17075c463bd69de4a0bbcb	138	139688.053	45.6925	15038	12.2145	15038	33.478	14349	10012	8.256	-1.246	0.0	0	0.0	0	0	0.0	0.0	0	0.0
minion_20170222_FNFAB45479_MN19809_sequencing_run_Bluefintuna9d_Run1_70922_ch44_read12517_strand.fast5	3b52a24a-6ef5-471e-9023-c8e2814d1f84	ef76f479cb7e67828f17075c463bd69de4a0bbcb	44	126494.25825	14.677	6247	0.0	4553	10.796	4157	2557	8.525	-1.1486	10.84825	1674	3.82875	1367	950	5.972	-1.843	1018	8.723
minion_20170222_FNFAB45479_MN19809_sequencing_run_Bluefintuna9d_Run1_70922_ch434_read11621_strand.fast5	7a63194a-86e4-47e2-a01a-7588fca466cd	ef76f479cb7e67828f17075c463bd69de4a0bbcb	434	123350.32475	3.6435	575	2.3335	575	1.31	564	396	8.367	-1.0641	0.0	0	0.0	0	0	0.0	0.0	0	0.0
minion_20170222_FNFAB45479_MN19809_sequencing_run_Bluefintuna9d_Run1_70922_ch347_read20659_strand.fast5	e9faf0fa-e020-4bcf-b0f3-6b1310ef459e	ef76f479cb7e67828f17075c463bd69de4a0bbcb	347	123673.42575	3.3465	1211	0.58975	816	1.84075	795	551	9.301	-0.9263	2.577	331	0.7695	286	55	5.533	-1.4373	0	0.0
minion_20170222_FNFAB45479_MN19809_sequencing_run_Bluefintuna9d_Run1_70922_ch159_read11474_strand.fast5	447efaaf-76e6-4cd3-ae7b-5b45596854cc	ef76f479cb7e67828f17075c463bd69de4a0bbcb	159	124389.71525	89.4995	20547	42.65525	10272	23.22275	9919	6104	9.05	-1.1105	65.967	10237	23.5325	9809	6163	8.736	-1.0004	6384	11.273
minion_20170222_FNFAB45479_MN19809_sequencing_run_Bluefintuna9d_Run1_70922_ch279_read48808_strand.fast5	7fdb5f38-1078-4ed2-8b8f-c90068c57887	ef76f479cb7e67828f17075c463bd69de4a0bbcb	279	133696.59925	29.495	11573	0.0	1358	3.41675	1259	22	8.049	-0.7942	3.42225	10212	26.07275	9059	3053	5.975	-1.2426	81	4.377
minion_20170222_FNFAB45479_MN19809_sequencing_run_Bluefintuna9d_Run1_70922_ch62_read26832_strand.fast5	3d4eccb1-27f0-46e0-bf7e-7d5d39bce958	ef76f479cb7e67828f17075c463bd69de4a0bbcb	62	133459.71225	1.6655	657	0.241	391	0.889	366	253	8.577	-0.9744	0.0	0	0.0	0	0	0.0	0.0	0	0.0
minion_20170222_FNFAB45479_MN19809_sequencing_run_Bluefintuna9d_Run1_70922_ch62_read25573_strand.fast5	b59d4675-2171-445b-ac14-5db38d71d9c1	ef76f479cb7e67828f17075c463bd69de4a0bbcb	62	129041.2625	7.407	3170	0.23375	3170	7.17325	2730	1924	6.899	-1.4881	0.0	0	0.0	0	0	0.0	0.0	0	0.0
minion_20170222_FNFAB45479_MN19809_sequencing_run_Bluefintuna9d_Run1_70922_ch129_read20298_strand.fast5	d0898f75-f071-4513-98e9-976f98cbd79b	ef76f479cb7e67828f17075c463bd69de4a0bbcb	129	144116.8055	5.49625	0	0.0	0	0.0	0	0	0.0	0.0	0.0	0	0.0	0	0	0.0	0.0	0	0.0
minion_20170222_FNFAB45479_MN19809_sequencing_run_Bluefintuna9d_Run1_70922_ch163_read20092_strand.fast5	016fbc2d-3ed1-4037-8baf-da83856ef080	ef76f479cb7e67828f17075c463bd69de4a0bbcb	163	131859.31275	66.328	30239	0.4265	16083	34.9545	15468	10470	8.994	-1.0455	35.46175	14122	30.86625	13645	10144	8.598	-1.1456	9904	11.767
minion_20170222_FNFAB45479_MN19809_sequencing_run_Bluefintuna9d_Run1_70922_ch444_read53739_strand.fast5	366a4b33-0f10-4c86-b774-2e762b614478	ef76f479cb7e67828f17075c463bd69de4a0bbcb	444	125082.741	24.84025	10900	0.20475	5559	12.5755	5446	3444	10.941	-0.7412	12.84375	5314	11.9965	5230	3443	11.558	-0.6426	3354	16.069
minion_20170222_FNFAB45479_MN19809_sequencing_run_Bluefintuna9d_Run1_70922_ch339_read9909_strand.fast5	b80652a5-e9e4-453e-8745-deed9dd6198b	ef76f479cb7e67828f17075c463bd69de4a0bbcb	339	144349.7235	22.36325	10093	0.233	10093	22.13025	9701	7081	8.391	-1.203	0.0	0	0.0	0	0	0.0	0.0	0	0.0
minion_20170222_FNFAB45479_MN19809_sequencing_run_Bluefintuna9d_Run1_70922_ch182_read24594_strand.fast5	177324c3-fb61-42a3-871f-3bb2d1add589	ef76f479cb7e67828f17075c463bd69de4a0bbcb	182	144938.00375	7.6435	3229	0.50775	1651	3.64975	1612	1149	11.441	-0.6331	4.22425	1550	3.41925	1518	1102	9.599	-0.9251	1093	14.612
minion_20170222_FNFAB45479_MN19809_sequencing_run_Bluefintuna9d_Run1_70922_ch336_read20716_strand.fast5	ccd30125-cea0-4c78-b240-cc4c1c2c06bf	ef76f479cb7e67828f17075c463bd69de4a0bbcb	336	126720.889	8.2195	3516	0.29775	3516	7.92175	3453	2546	12.004	-0.6053	0.0	0	0.0	0	0	0.0	0.0	0	0.0
minion_20170222_FNFAB45479_MN19809_sequencing_run_Bluefintuna9d_Run1_70922_ch131_read19094_strand.fast5	dc1cc422-9602-46fe-ab02-1c9f60489d70	ef76f479cb7e67828f17075c463bd69de4a0bbcb	131	125377.809	60.676	27209	0.0	14541	32.75925	13892	9155	10.243	-0.8299	32.85875	12623	27.81725	12422	8657	9.791	-0.9002	9052	13.672
minion_20170222_FNFAB45479_MN19809_sequencing_run_Bluefintuna9d_Run1_70922_ch120_read24279_strand.fast5	87420f97-71d4-40e0-9347-7eab637007e4	ef76f479cb7e67828f17075c463bd69de4a0bbcb	120	145071.05625	4.31875	1982	0.0	1982	4.31875	1832	1264	7.291	-1.3424	0.0	0	0.0	0	0	0.0	0.0	0	0.0
minion_20170222_FNFAB45479_MN19809_sequencing_run_Bluefintuna9d_Run1_70922_ch62_read26667_strand.fast5	4070f0dd-ff2b-4a07-81b8-545000a53ea2	ef76f479cb7e67828f17075c463bd69de4a0bbcb	62	132876.99075	5.15125	2319	0.0	1706	3.82625	1555	1069	7.252	-1.3653	3.86325	599	1.288	539	382	6.4	-1.5308	449	7.614
minion_20170222_FNFAB45479_MN19809_sequencing_run_Bluefintuna9d_Run1_70922_ch420_read222922_strand.fast5	eba153dd-f0e0-4eba-9223-7e6e8a36bb81	ef76f479cb7e67828f17075c463bd69de4a0bbcb	420	129890.7315	14.82075	6456	0.584	3474	7.682	3374	2008	9.953	-0.8468	8.39525	2923	6.4255	2839	1844	8.753	-1.0949	1925	12.222
minion_20170222_FNFAB45479_MN19809_sequencing_run_Bluefintuna9d_Run1_70922_ch364_read17103_strand.fast5	ad50775d-c8ba-41b1-8c21-7adb41322c14	ef76f479cb7e67828f17075c463bd69de4a0bbcb	364	146145.75475	33.133	13759	0.22975	13759	32.90325	13444	8038	12.776	-0.5012	0.0	0	0.0	0	0	0.0	0.0	0	0.0
minion_20170222_FNFAB45479_MN19809_sequencing_run_Bluefintuna9d_Run1_70922_ch427_read18093_strand.fast5	04e67765-e41f-4b8d-8862-63144bb56609	ef76f479cb7e67828f17075c463bd69de4a0bbcb	427	130086.86875	34.98925	14751	0.02925	7277	17.3775	6378	776	4.551	-1.5318	17.52925	7417	17.46	6544	1782	4.817	-1.5335	480	4.011
minion_20170222_FNFAB45479_MN19809_sequencing_run_Bluefintuna9d_Run1_70922_ch403_read20443_strand.fast5	eaf41fc0-06eb-47b0-a393-af934623519d	ef76f479cb7e67828f17075c463bd69de4a0bbcb	403	136322.24225	41.15025	18107	0.64275	8638	19.37525	8457	6087	10.257	-0.829	20.11	9430	21.04025	9064	5973	8.991	-1.0394	5839	13.256
minion_20170222_FNFAB45479_MN19809_sequencing_run_Bluefintuna9d_Run1_70922_ch62_read27162_strand.fast5	6015fbe1-ce2d-4b65-a651-a2e3371bea01	ef76f479cb7e67828f17075c463bd69de4a0bbcb	62	134848.16225	19.19325	8806	0.0715	5167	11.21425	4820	3509	7.482	-1.4053	11.3475	3614	7.84575	3459	2658	7.317	-1.4479	2761	8.433
minion_20170222_FNFAB45479_MN19809_sequencing_run_Bluefintuna9d_Run1_70922_ch191_read12326_strand.fast5	ae121396-6246-42b3-87ad-1b24a99e19be	ef76f479cb7e67828f17075c463bd69de4a0bbcb	191	124979.2125	3.24975	0	0.0	0	0.0	0	0	0.0	0.0	0.0	0	0.0	0	0	0.0	0.0	0	0.0
minion_20170222_FNFAB45479_MN19809_sequencing_run_Bluefintuna9d_Run1_70922_ch275_read21511_strand.fast5	349a200e-9906-4919-8df4-9a084d97119b	ef76f479cb7e67828f17075c463bd69de4a0bbcb	275	145045.05275	34.495	7027	17.05825	3266	8.57225	3162	25	10.027	-0.5092	25.635	3758	8.86	3582	2229	8.02	-1.2546	9	3.686
minion_20170222_FNFAB45479_MN19809_sequencing_run_Bluefintuna9d_Run1_70922_ch120_read24081_strand.fast5	c2d365b2-eb1d-41e0-92c8-ad6620de35ce	ef76f479cb7e67828f17075c463bd69de4a0bbcb	120	144462.76325	62.50075	27300	0.0835	14198	32.55225	13248	8590	7.656	-1.3109	32.746	13054	29.75475	12374	8538	7.225	-1.4747	9020	8.295
minion_20170222_FNFAB45479_MN19809_sequencing_run_Bluefintuna9d_Run1_70922_ch354_read16764_strand.fast5	bbe8055b-5c25-4d16-91d6-0b942943baff	ef76f479cb7e67828f17075c463bd69de4a0bbcb	354	138267.3595	41.68475	16881	0.0	16881	41.68475	16452	8435	12.855	-0.5079	0.0	0	0.0	0	0	0.0	0.0	0	0.0
minion_20170222_FNFAB45479_MN19809_sequencing_run_Bluefintuna9d_Run1_70922_ch468_read321149_strand.fast5	a06ff772-7c3d-498e-a246-e1c6113c78ed	ef76f479cb7e67828f17075c463bd69de4a0bbcb	468	127841.0395	3.41825	1227	0.58675	654	1.50925	634	415	11.066	-0.6359	2.1965	527	1.22175	497	356	9.109	-0.8065	359	14.66
minion_20170222_FNFAB45479_MN19809_sequencing_run_Bluefintuna9d_Run1_70922_ch472_read15542_strand.fast5	8f00f2b0-ac0e-4768-adc1-e610796903bd	ef76f479cb7e67828f17075c463bd69de4a0bbcb	472	143948.6585	63.7185	28433	0.45275	16197	36.12475	15317	10575	8.029	-1.2737	36.70675	12184	27.01175	11960	8703	9.64	-0.9581	8538	11.743
minion_20170222_FNFAB45479_MN19809_sequencing_run_Bluefintuna9d_Run1_70922_ch311_read14509_strand.fast5	e9881c34-51e1-46eb-8e86-a11610805d43	ef76f479cb7e67828f17075c463bd69de4a0bbcb	311	144985.2295	19.447	8748	0.1865	5214	11.49875	4853	3423	7.829	-1.2562	11.72775	3512	7.71925	3369	2474	7.754	-1.3277	2702	8.716
minion_20170222_FNFAB45479_MN19809_sequencing_run_Bluefintuna9d_Run1_70922_ch362_read16229_strand.fast5	31c273cf-2cc8-4e53-a34f-3e2046e95cab	ef76f479cb7e67828f17075c463bd69de4a0bbcb	362	142422.561	29.4965	13068	0.0	13068	29.4965	11088	1507	4.449	-1.3444	0.0	0	0.0	0	0	0.0	0.0	0	0.0
minion_20170222_FNFAB45479_MN19809_sequencing_run_Bluefintuna9d_Run1_70922_ch163_read18195_strand.fast5	f7a4cbbc-28d1-4da3-945c-3009770cfe53	ef76f479cb7e67828f17075c463bd69de4a0bbcb	163	125375.2585	45.0405	20284	0.074	10744	23.88425	10307	7014	10.794	-0.7206	24.00875	9516	21.03175	9422	6719	9.966	-0.8817	6868	13.992
minion_20170222_FNFAB45479_MN19809_sequencing_run_Bluefintuna9d_Run1_70922_ch414_read25657_strand.fast5	6167eac0-9d86-494c-8fc8-678ffad4ccc6	ef76f479cb7e67828f17075c463bd69de4a0bbcb	414	144441.76725	4.58625	2001	0.10825	2001	4.478	1863	1271	7.669	-1.2697	0.0	0	0.0	0	0	0.0	0.0	0	0.0
minion_20170222_FNFAB45479_MN19809_sequencing_run_Bluefintuna9d_Run1_70922_ch124_read22503_strand.fast5	2575ef99-7970-47c7-bcef-7e6415cfabef	ef76f479cb7e67828f17075c463bd69de4a0bbcb	124	142380.56225	29.4955	12700	0.009	11181	25.90175	10793	296	7.514	-0.7222	26.42875	1309	3.06675	1184	670	4.971	-1.9176	0	0.0
minion_20170222_FNFAB45479_MN19809_sequencing_run_Bluefintuna9d_Run1_70922_ch437_read17332_strand.fast5	732bcae8-8f17-4aa5-b975-e7beeca43dbc	ef76f479cb7e67828f17075c463bd69de4a0bbcb	437	139544.32975	43.886	19202	0.0	10256	23.66325	9796	6174	11.729	-0.6209	23.7195	8924	20.1665	8792	6115	12.205	-0.5738	6060	17.04
minion_20170222_FNFAB45479_MN19809_sequencing_run_Bluefintuna9d_Run1_70922_ch229_read24559_strand.fast5	2f530027-a337-4f40-afb2-825ca3e15211	ef76f479cb7e67828f17075c463bd69de4a0bbcb	229	125137.9395	32.0235	14229	0.49325	6846	15.0605	6256	3161	6.068	-1.7834	15.7565	7283	16.267	6353	3159	5.81	-1.8037	2012	5.825
minion_20170222_FNFAB45479_MN19809_sequencing_run_Bluefintuna9d_Run1_70922_ch48_read15382_strand.fast5	014032e6-da15-4dad-9bb5-578d9a0aa568	ef76f479cb7e67828f17075c463bd69de4a0bbcb	48	126792.8305	5.874	2610	0.0	2610	5.874	2552	1767	11.122	-0.6653	0.0	0	0.0	0	0	0.0	0.0	0	0.0
minion_20170222_FNFAB45479_MN19809_sequencing_run_Bluefintuna9d_Run1_70922_ch420_read222724_strand.fast5	a9576797-d51f-45b9-bf67-d81c54030f4a	ef76f479cb7e67828f17075c463bd69de4a0bbcb	420	129128.7765	52.792	22960	0.35575	11840	27.1295	11498	7759	10.177	-0.836	27.58075	11083	25.21125	10897	7669	9.895	-0.8915	7498	13.996
minion_20170222_FNFAB45479_MN19809_sequencing_run_Bluefintuna9d_Run1_70922_ch444_read53855_strand.fast5	0dbd3bc4-bc55-4779-8cd4-be9316f5b8cd	ef76f479cb7e67828f17075c463bd69de4a0bbcb	444	125495.53675	50.69125	22356	0.17525	11688	26.6615	11324	7594	10.42	-0.8019	26.93675	10626	23.7545	10504	7613	10.211	-0.837	7504	13.942
minion_20170222_FNFAB45479_MN19809_sequencing_run_Bluefintuna9d_Run1_70922_ch64_read16805_strand.fast5	9fad01b1-2aca-4678-9ac7-a2379f278cf1	ef76f479cb7e67828f17075c463bd69de4a0bbcb	64	131912.7065	25.045	10308	0.0	6138	15.3645	5993	2794	11.237	-0.8253	15.49225	4124	9.55275	4075	2747	10.076	-0.9047	2684	15.035
minion_20170222_FNFAB45479_MN19809_sequencing_run_Bluefintuna9d_Run1_70922_ch269_read15587_strand.fast5	ccd07fda-8ae1-4d2a-89f5-a0213154b6b5	ef76f479cb7e67828f17075c463bd69de4a0bbcb	269	144944.304	4.9945	0	0.0	0	0.0	0	0	0.0	0.0	0.0	0	0.0	0	0	0.0	0.0	0	0.0
minion_20170222_FNFAB45479_MN19809_sequencing_run_Bluefintuna9d_Run1_70922_ch362_read15698_strand.fast5	08de17ce-1a45-4430-ba21-91139e3059e0	ef76f479cb7e67828f17075c463bd69de4a0bbcb	362	137730.08325	29.49425	13260	0.0	13260	29.49425	11424	1470	4.692	-1.4418	0.0	0	0.0	0	0	0.0	0.0	0	0.0
minion_20170222_FNFAB45479_MN19809_sequencing_run_Bluefintuna9d_Run1_70922_ch220_read18433_strand.fast5	34c57b38-fdef-4e99-981a-d979c0c303c3	ef76f479cb7e67828f17075c463bd69de4a0bbcb	220	125182.76175	9.42325	4089	0.38475	4089	9.0385	3921	2773	8.715	-1.1287	0.0	0	0.0	0	0	0.0	0.0	0	0.0
minion_20170222_FNFAB45479_MN19809_sequencing_run_Bluefintuna9d_Run1_70922_ch106_read16256_strand.fast5	869d6e25-1f92-4f7a-97a8-659949ad88f7	ef76f479cb7e67828f17075c463bd69de4a0bbcb	106	124179.2195	5.24625	0	0.0	0	0.0	0	0	0.0	0.0	0.0	0	0.0	0	0	0.0	0.0	0	0.0
