filename	read_id	run_id	channel	start_time	duration	num_events	passes_filtering	template_start	num_events_template	template_duration	num_called_template	sequence_length_template	mean_qscore_template	strand_score_template	calibration_strand_genome_template	calibration_strand_identity_template	calibration_strand_accuracy_template	aligned_speed_bps_template
802	802	A	217	30.43526	3.1992	642	FALSE	0	642	3.1992	642	206	5.968	-0.0012	filtered_out	-1	-1	0
803	803	A	314	33.32669	5.3579	821	FALSE	1.2656	821	4.0923	821	79	4.574	-0.0019	filtered_out	-1	-1	0
804	804	A	419	19.54615	3.84064	0	FALSE	0	0	0	0	0	0	0	no_match	-1	-1	0
805	805	A	152	35.7085	4.54283	0	FALSE	0	0	0	0	0	0	0	no_match	-1	-1	0
806	806	A	364	31.07371	3.36886	676	FALSE	0	676	3.36886	676	164	5.94	-8.00E-04	filtered_out	-1	-1	0
807	807	A	55	12.17331	8.46448	1699	TRUE	0	1699	8.46448	1699	503	7.409	-0.0014	filtered_out	-1	-1	0
808	808	A	367	40.49967	3.03984	0	FALSE	0	0	0	0	0	0	0	no_match	-1	-1	0
809	809	A	79	12.73672	3.333	558	FALSE	0.55312	558	2.77988	558	37	3.691	-0.0038	filtered_out	-1	-1	0
810	810	A	363	53.65803	12.72477	2258	FALSE	1.47975	2258	11.24502	2258	57	4.057	-0.0025	filtered_out	-1	-1	0
811	811	A	210	88.18958	4.82869	644	FALSE	1.61687	644	3.21182	644	69	3.911	-0.0025	filtered_out	-1	-1	0
812	812	A	241	20.55246	8.08466	1623	FALSE	0	1623	8.08466	1623	510	6.934	-0.0013	filtered_out	-1	-1	0
813	813	A	361	31.33533	5.70385	1145	TRUE	0	1145	5.70385	1145	221	7.061	-0.0021	filtered_out	-1	-1	0
814	814	A	491	44.29781	4.22643	848	FALSE	0	848	4.22643	848	139	5.89	-0.0025	filtered_out	-1	-1	0
815	815	A	26	22.834	5.13347	0	FALSE	0	0	0	0	0	0	0	no_match	-1	-1	0
816	816	A	256	36.90637	4.51726	907	FALSE	0	907	4.51726	907	227	6.678	-0.0011	filtered_out	-1	-1	0
817	817	A	269	30.27789	3.99635	802	FALSE	0	802	3.99635	802	170	5.562	-0.0018	filtered_out	-1	-1	0
818	818	A	61	38.8921	5.80677	1166	TRUE	0	1166	5.80677	1166	201	7.099	-0.0029	filtered_out	-1	-1	0
819	819	A	393	23.35425	6.83433	1372	TRUE	0	1372	6.83433	1372	274	7.283	-0.0018	filtered_out	-1	-1	0
820	820	A	181	34.39376	4.9077	985	FALSE	0	985	4.9077	985	87	5.045	-0.0021	filtered_out	-1	-1	0
821	821	A	112	39.06507	4.64143	932	FALSE	0	932	4.64143	932	213	6.625	-0.0016	filtered_out	-1	-1	0
822	822	A	70	42.26062	20.46514	4109	TRUE	0	4109	20.46514	4109	1402	9.806	-0.001	YHR174W	0.984751225	0.911589921	70.44422913
823	823	A	428	24.56042	10.55611	2119	TRUE	0	2119	10.55611	2119	625	8.943	-0.0023	filtered_out	-1	-1	0
824	824	A	136	31.61753	3.39774	682	FALSE	0	682	3.39774	682	87	5.658	-0.0018	filtered_out	-1	-1	0
825	825	A	350	49.02822	4.33865	766	FALSE	0.51992	766	3.81873	766	74	4.376	-0.0023	filtered_out	-1	-1	0
826	826	A	427	40.09329	3.19655	0	FALSE	0	0	0	0	0	0	0	no_match	-1	-1	0
827	827	A	298	37.57337	5.61554	1127	TRUE	0	1127	5.61554	1127	309	7.037	-0.0018	filtered_out	-1	-1	0
828	828	A	194	22.84728	15.01494	3015	TRUE	0	3015	15.01494	3015	1075	9.383	-0.001	filtered_out	-1	-1	0
829	829	A	280	44.50199	3.01693	0	FALSE	0	0	0	0	0	0	0	no_match	-1	-1	0
830	830	A	210	99.87915	6.30644	1266	FALSE	0	1266	6.30644	1266	176	6.621	-0.0024	filtered_out	-1	-1	0
831	831	A	341	100.78752	3.82835	768	FALSE	0	768	3.82835	768	222	6.987	-5.00E-04	filtered_out	-1	-1	0
832	832	A	252	34.01328	11.25033	2259	TRUE	0	2259	11.25033	2259	666	9.418	-0.0012	filtered_out	-1	-1	0
833	833	A	94	26.24137	16.01295	3215	TRUE	0	3215	16.01295	3215	923	8.747	-0.0013	filtered_out	-1	-1	0
834	834	A	320	34.40837	4.39575	882	FALSE	0	882	4.39575	882	213	6.672	-0.0017	filtered_out	-1	-1	0
835	835	A	35	60.26926	7.30312	1466	TRUE	0	1466	7.30312	1466	310	7.301	-0.0016	filtered_out	-1	-1	0
836	836	A	366	24.48141	3.08001	618	FALSE	0	618	3.08001	618	161	6.892	-0.002	filtered_out	-1	-1	0
837	837	A	98	36.07769	5.1743	1039	TRUE	0	1039	5.1743	1039	263	8.371	-0.0029	filtered_out	-1	-1	0
838	838	A	219	35.16799	3.1421	0	FALSE	0	0	0	0	0	0	0	no_match	-1	-1	0
839	839	A	10	28.75365	4.59695	0	FALSE	0	0	0	0	0	0	0	no_match	-1	-1	0
840	840	A	41	37.48406	4.21414	0	FALSE	0	0	0	0	0	0	0	no_match	-1	-1	0
841	841	A	371	32.46879	4.57802	919	FALSE	0	919	4.57802	919	151	4.73	-0.0021	filtered_out	-1	-1	0
842	842	A	382	28.10823	5.42131	1088	FALSE	0	1088	5.42131	1088	201	5.803	-0.002	filtered_out	-1	-1	0
843	843	A	86	47.76162	4.93393	990	FALSE	0	990	4.93393	990	301	6.878	-4.00E-04	filtered_out	-1	-1	0
844	844	A	420	28.96912	4.45418	597	FALSE	1.47709	597	2.97709	597	39	3.396	-0.0013	filtered_out	-1	-1	0
845	845	A	237	47.90339	3.31939	0	FALSE	0	0	0	0	0	0	0	no_match	-1	-1	0
846	846	A	160	28.99436	3.79814	0	FALSE	0	0	0	0	0	0	0	no_match	-1	-1	0
847	847	A	132	26.65405	6.62483	1330	TRUE	0	1330	6.62483	1330	301	7.732	-0.0019	filtered_out	-1	-1	0
848	848	A	327	35.69754	3.3755	0	FALSE	0	0	0	0	0	0	0	no_match	-1	-1	0
849	849	A	425	24.38878	4.09429	0	FALSE	0	0	0	0	0	0	0	no_match	-1	-1	0
850	850	A	127	25.33898	3.25465	653	FALSE	0	653	3.25465	653	149	5.921	-0.0023	filtered_out	-1	-1	0
851	851	A	230	22.11587	5.49402	1048	FALSE	0.27092	1048	5.22311	1048	88	3.759	-0.0034	filtered_out	-1	-1	0
852	852	A	416	32.75697	9.99668	2007	FALSE	0	2007	9.99668	2007	94	3.762	-0.0027	filtered_out	-1	-1	0
853	853	A	391	39.26029	3.63778	0	FALSE	0	0	0	0	0	0	0	no_match	-1	-1	0
854	854	A	433	49.90471	3.10126	0	FALSE	0	0	0	0	0	0	0	no_match	-1	-1	0
855	855	A	210	106.25199	3.64774	0	FALSE	0	0	0	0	0	0	0	no_match	-1	-1	0
856	856	A	95	19.06474	3.11521	0	FALSE	0	0	0	0	0	0	0	no_match	-1	-1	0
857	857	A	77	22.90637	4.98539	1001	FALSE	0	1001	4.98539	1001	113	5.319	-0.0029	filtered_out	-1	-1	0
858	858	A	315	29.64907	3.54416	0	FALSE	0	0	0	0	0	0	0	no_match	-1	-1	0
859	859	A	74	28.28752	4.71215	946	TRUE	0	946	4.71215	946	197	7.169	-0.0015	filtered_out	-1	-1	0
860	860	A	32	46.93327	6.98705	1403	FALSE	0	1403	6.98705	1403	202	6.718	-0.0026	filtered_out	-1	-1	0
861	861	A	287	26.14475	3.69655	742	TRUE	0	742	3.69655	742	237	7.284	-0.0011	filtered_out	-1	-1	0
862	862	A	196	29.22975	11.74701	2358	TRUE	0	2358	11.74701	2358	613	9.153	-0.0013	filtered_out	-1	-1	0
863	863	A	178	34.4492	3.19887	0	FALSE	0	0	0	0	0	0	0	no_match	-1	-1	0
864	864	A	207	50.87251	5.94887	915	FALSE	1.3911	915	4.55777	915	86	4.451	-0.0026	filtered_out	-1	-1	0
865	865	A	119	38.09927	6.29515	1234	FALSE	0.14741	1234	6.14774	1234	102	3.946	-0.0024	filtered_out	-1	-1	0
866	866	A	316	23.64708	18.62351	3739	TRUE	0	3739	18.62351	3739	1344	9.018	-0.0011	YHR174W	0.973443985	0.892694056	73.74316406
867	867	A	198	36.9077	4.17331	838	FALSE	0	838	4.17331	838	241	5.452	-0.0013	filtered_out	-1	-1	0
868	868	A	311	111.69323	3.25	0	FALSE	0	0	0	0	0	0	0	no_match	-1	-1	0
869	869	A	209	25.63579	7.08931	0	FALSE	0	0	0	0	0	0	0	no_match	-1	-1	0
870	870	A	311	115.53984	3.16965	0	FALSE	0	0	0	0	0	0	0	no_match	-1	-1	0
871	871	A	489	43.33997	8.90305	1787	FALSE	0	1787	8.90305	1787	312	6.515	-0.0021	filtered_out	-1	-1	0
872	872	A	92	32.9834	7.20684	1447	FALSE	0	1447	7.20684	1447	272	5.642	-0.0016	filtered_out	-1	-1	0
873	873	A	168	27.71879	4.09562	796	FALSE	0.13147	796	3.96414	796	73	4.932	-0.0017	filtered_out	-1	-1	0
874	874	A	311	106.3579	5.08333	1020	FALSE	0	1020	5.08333	1020	162	6.281	-0.0035	filtered_out	-1	-1	0
875	875	A	409	27.81308	3.0674	0	FALSE	0	0	0	0	0	0	0	no_match	-1	-1	0
876	876	A	261	21.93559	4.82802	969	TRUE	0	969	4.82802	969	205	7.018	-0.0023	filtered_out	-1	-1	0
877	877	A	235	41.28486	8.42331	1691	TRUE	0	1691	8.42331	1691	492	8.634	-0.0013	filtered_out	-1	-1	0
878	878	A	310	25.97676	9.69655	1947	TRUE	0	1947	9.69655	1947	774	9.346	-0.0011	filtered_out	-1	-1	0
879	879	A	434	30.17497	7.27357	1460	FALSE	0	1460	7.27357	1460	258	6.011	-0.0019	filtered_out	-1	-1	0
880	880	A	217	34.06275	4.35027	873	FALSE	0	873	4.35027	873	241	6.812	-0.0015	filtered_out	-1	-1	0
881	881	A	314	39.89973	6.01527	693	FALSE	2.56208	693	3.45319	693	210	6.951	-0.0022	filtered_out	-1	-1	0
882	882	A	211	30.73738	6.99768	1405	FALSE	0	1405	6.99768	1405	186	4.348	-0.0025	filtered_out	-1	-1	0
883	883	A	76	45.27822	4.64973	933	FALSE	0	933	4.64973	933	135	5.229	-0.0011	filtered_out	-1	-1	0
884	884	A	255	59.91965	5.02424	1008	TRUE	0	1008	5.02424	1008	196	7.04	-0.0016	filtered_out	-1	-1	0
885	885	A	154	26.93327	4.10325	0	FALSE	0	0	0	0	0	0	0	no_match	-1	-1	0
886	886	A	115	67.83267	8.90903	841	TRUE	4.71647	841	4.19256	841	152	7.046	-0.0024	filtered_out	-1	-1	0
887	887	A	312	32.57968	10.94788	2198	TRUE	0	2198	10.94788	2198	657	8.231	-0.0013	filtered_out	-1	-1	0
888	888	A	499	39.22776	3.12118	0	FALSE	0	0	0	0	0	0	0	no_match	-1	-1	0
889	889	A	264	45.36454	12.59927	2529	TRUE	0	2529	12.59927	2529	700	9.555	-0.0016	filtered_out	-1	-1	0
890	890	A	415	61.76693	5.01129	1006	FALSE	0	1006	5.01129	1006	281	6.465	-0.0027	filtered_out	-1	-1	0
891	891	A	176	37.63778	9.08699	1824	FALSE	0	1824	9.08699	1824	438	6.278	-0.0013	filtered_out	-1	-1	0
892	892	A	469	39.99402	21.13347	4243	TRUE	0	4243	21.13347	4243	1372	9.75	-0.0011	YHR174W	0.979838729	0.914221227	67.3509903
893	893	A	294	22.74734	6.1826	1241	TRUE	0	1241	6.1826	1241	241	7.359	-0.0032	filtered_out	-1	-1	0
894	894	A	486	20.34064	5.91733	688	TRUE	2.48772	688	3.42961	688	302	7.03	-0.0034	filtered_out	-1	-1	0
895	895	A	131	51.30976	8.86753	1780	TRUE	0	1780	8.86753	1780	433	7.882	-0.001	filtered_out	-1	-1	0
896	896	A	63	28.95485	5.42165	1088	FALSE	0	1088	5.42165	1088	213	5.279	-0.0028	filtered_out	-1	-1	0
897	897	A	182	33.16965	4.63845	0	FALSE	0	0	0	0	0	0	0	no_match	-1	-1	0
898	898	A	164	32.97477	3.7842	511	FALSE	1.23838	511	2.54582	511	75	4.621	-0.0039	filtered_out	-1	-1	0
899	899	A	6	38.11985	22.62251	4542	TRUE	0	4542	22.62251	4542	1368	10.18	-0.0014	YHR174W	0.977038801	0.918838441	61.50855637
900	900	A	321	39.42795	3.57835	0	FALSE	0	0	0	0	0	0	0	no_match	-1	-1	0
901	901	A	224	25.20252	3.11155	0	FALSE	0	0	0	0	0	0	0	no_match	-1	-1	0
902	902	A	55	20.85093	7.23141	0	FALSE	0	0	0	0	0	0	0	no_match	-1	-1	0
903	903	A	481	29.55445	3.46912	0	FALSE	0	0	0	0	0	0	0	no_match	-1	-1	0
904	904	A	334	24.63081	3.26926	0	FALSE	0	0	0	0	0	0	0	no_match	-1	-1	0
905	905	A	221	34.89841	3.35525	673	FALSE	0	673	3.35525	673	114	5.628	-0.0016	filtered_out	-1	-1	0
906	906	A	139	29.16965	9.31275	1870	TRUE	0	1870	9.31275	1870	675	8.243	-0.0017	filtered_out	-1	-1	0
907	907	A	27	24.37151	23.49203	4717	TRUE	0	4717	23.49203	4717	1371	9.045	-0.0013	YHR174W	0.958631635	0.897913575	59.680439
908	908	A	386	37.51228	5.66467	589	FALSE	2.72975	589	2.93493	589	62	4.363	-0.0015	filtered_out	-1	-1	0
909	909	A	247	42.26029	3.36786	574	FALSE	0.50598	574	2.86189	574	74	4.308	-0.0033	filtered_out	-1	-1	0
910	910	A	419	23.40936	6.66135	1337	FALSE	0	1337	6.66135	1337	270	6.735	-0.0021	filtered_out	-1	-1	0
911	911	A	123	32.16501	11.13214	2235	TRUE	0	2235	11.13214	2235	797	9.633	-0.001	filtered_out	-1	-1	0
912	912	A	210	119.34927	4.6753	938	FALSE	0	938	4.6753	938	311	6.649	-0.001	filtered_out	-1	-1	0
913	913	A	400	44.49602	6.75863	1357	FALSE	0	1357	6.75863	1357	395	6.99	-0.0013	filtered_out	-1	-1	0
914	914	A	121	62.43758	6.10027	0	FALSE	0	0	0	0	0	0	0	no_match	-1	-1	0
915	915	A	443	38.9741	4.69655	943	FALSE	0	943	4.69655	943	179	5.105	-0.001	filtered_out	-1	-1	0
916	916	A	315	33.40073	7.08898	1423	FALSE	0	1423	7.08898	1423	184	6.386	-0.0019	filtered_out	-1	-1	0
917	917	A	156	46.3745	3.60624	0	FALSE	0	0	0	0	0	0	0	no_match	-1	-1	0
918	918	A	288	14.10857	8.98805	0	FALSE	0	0	0	0	0	0	0	no_match	-1	-1	0
919	919	A	311	128.06707	3.999	0	FALSE	0	0	0	0	0	0	0	no_match	-1	-1	0
920	920	A	336	33.71813	18.24867	3664	TRUE	0	3664	18.24867	3664	1419	9.023	-7.00E-04	YHR174W	0.958762884	0.889624715	78.12326813
921	921	A	448	47.53187	6.13679	1232	FALSE	0	1232	6.13679	1232	236	6.264	-0.0039	filtered_out	-1	-1	0
922	922	A	510	43.51826	3.90671	0	FALSE	0	0	0	0	0	0	0	no_match	-1	-1	0
923	923	A	188	39.19655	9.9741	2002	TRUE	0	2002	9.9741	2002	561	8.576	-0.0019	filtered_out	-1	-1	0
924	924	A	444	17.08433	23.01029	4620	FALSE	0	4620	23.01029	4620	230	4.546	-0.0017	filtered_out	-1	-1	0
925	925	A	12	24.42862	19.19323	3854	TRUE	0	3854	19.19323	3854	1309	7.354	-0.0013	YHR174W	0.913687885	0.784431159	73.62780762
926	926	A	10	33.3755	7.38247	1482	FALSE	0	1482	7.38247	1482	260	6.543	-9.00E-04	filtered_out	-1	-1	0
927	927	A	252	46.02224	5.20717	1045	FALSE	0	1045	5.20717	1045	262	6.924	-0.0027	filtered_out	-1	-1	0
928	928	A	251	43.09894	5.91766	1188	FALSE	0	1188	5.91766	1188	104	5.898	-0.0035	filtered_out	-1	-1	0
929	929	A	263	31.98506	4.39243	0	FALSE	0	0	0	0	0	0	0	no_match	-1	-1	0
930	930	A	181	39.87185	3.56341	692	FALSE	0.11587	692	3.44754	692	36	3.266	-0.002	filtered_out	-1	-1	0
931	931	A	488	39.72112	3.48805	700	FALSE	0	700	3.48805	700	118	5.758	-0.001	filtered_out	-1	-1	0
932	932	A	112	45.6255	5.95286	1195	FALSE	0	1195	5.95286	1195	220	6.645	-0.0019	filtered_out	-1	-1	0
933	933	A	319	38.03685	3.12517	0	FALSE	0	0	0	0	0	0	0	no_match	-1	-1	0
934	934	A	297	22.28552	16.55943	3325	TRUE	0	3325	16.55943	3325	834	9.226	-0.0012	filtered_out	-1	-1	0
935	935	A	231	41.92995	6.91434	1097	FALSE	1.44987	1097	5.46448	1097	58	4.106	-0.0019	filtered_out	-1	-1	0
936	936	A	299	36.53353	3.96116	0	FALSE	0	0	0	0	0	0	0	no_match	-1	-1	0
937	937	A	512	42.9595	4.5664	916	FALSE	0	916	4.5664	916	192	6.883	-8.00E-04	filtered_out	-1	-1	0
938	938	A	111	27.8579	3.81009	0	FALSE	0	0	0	0	0	0	0	no_match	-1	-1	0
939	939	A	244	28.25365	4.0259	808	FALSE	0	808	4.0259	808	198	6.911	-0.0014	filtered_out	-1	-1	0
940	940	A	159	42.3071	3.23373	0	FALSE	0	0	0	0	0	0	0	no_match	-1	-1	0
941	941	A	206	54.34595	14.23938	2859	FALSE	0	2859	14.23938	2859	787	5.071	-0.0011	filtered_out	-1	-1	0
942	942	A	210	137.4077	10.55445	2119	TRUE	0	2119	10.55445	2119	604	8.553	-0.0019	filtered_out	-1	-1	0
943	943	A	194	38.02888	4.41301	886	FALSE	0	886	4.41301	886	285	6.544	-0.0017	filtered_out	-1	-1	0
944	944	A	138	45.68958	3.70053	743	FALSE	0	743	3.70053	743	77	5.673	-0.0021	filtered_out	-1	-1	0
945	945	A	120	41.9907	6.56673	1318	TRUE	0	1318	6.56673	1318	371	7.595	-0.0022	filtered_out	-1	-1	0
946	946	A	234	26.09861	3.74402	0	FALSE	0	0	0	0	0	0	0	no_match	-1	-1	0
947	947	A	33	25.14376	4.18194	713	FALSE	0.63048	713	3.55146	713	72	3.756	-0.0028	filtered_out	-1	-1	0
948	948	A	354	34.30677	4.8662	547	FALSE	2.13878	547	2.72742	547	8	2.032	-0.003	filtered_out	-1	-1	0
949	949	A	351	58.31707	3.68592	740	FALSE	0	740	3.68592	740	145	5.788	-0.0023	filtered_out	-1	-1	0
950	950	A	317	51.49635	4.89309	982	FALSE	0	982	4.89309	982	277	6.759	-0.0017	filtered_out	-1	-1	0
951	951	A	491	48.90538	3.21248	0	FALSE	0	0	0	0	0	0	0	no_match	-1	-1	0
952	952	A	300	24.74934	7.59993	1526	FALSE	0	1526	7.59993	1526	385	5.496	-0.0032	filtered_out	-1	-1	0
953	953	A	147	39.63413	3.2998	0	FALSE	0	0	0	0	0	0	0	no_match	-1	-1	0
954	954	A	341	104.86853	17.5405	3522	TRUE	0	3522	17.5405	3522	1388	9.424	-0.0011	YHR174W	0.960674167	0.882092834	80.67034912
955	955	A	57	30.61587	3.70618	0	FALSE	0	0	0	0	0	0	0	no_match	-1	-1	0
956	956	A	459	31.5571	4.35159	873	FALSE	0	873	4.35159	873	62	4.132	-0.0016	filtered_out	-1	-1	0
957	957	A	148	29.36421	4.86454	976	FALSE	0	976	4.86454	976	173	6.065	-0.0018	filtered_out	-1	-1	0
958	958	A	466	30.78254	4.9409	992	FALSE	0	992	4.9409	992	200	6.477	-0.0011	filtered_out	-1	-1	0
959	959	A	7	22.74967	4.16434	836	FALSE	0	836	4.16434	836	152	5.863	-0.0024	filtered_out	-1	-1	0
960	960	A	77	27.98506	3.06806	0	FALSE	0	0	0	0	0	0	0	no_match	-1	-1	0
961	961	A	484	37.09197	5.97942	1200	TRUE	0	1200	5.97942	1200	231	7.81	-0.0022	filtered_out	-1	-1	0
962	962	A	320	39.06574	7.24701	1455	TRUE	0	1455	7.24701	1455	508	7.036	-0.0024	filtered_out	-1	-1	0
963	963	A	506	28.31441	3.93526	0	FALSE	0	0	0	0	0	0	0	no_match	-1	-1	0
964	964	A	34	107.36853	3.6743	737	TRUE	0	737	3.6743	737	237	7.773	-9.00E-04	filtered_out	-1	-1	0
965	965	A	78	22.74336	12.65139	2540	TRUE	0	2540	12.65139	2540	471	8.47	-0.0011	filtered_out	-1	-1	0
966	966	A	44	19.4834	3.84562	544	FALSE	1.13347	544	2.71215	544	36	3.924	-0.0023	filtered_out	-1	-1	0
967	967	A	431	37.11355	5.55478	1115	TRUE	0	1115	5.55478	1115	287	7.682	-0.0022	filtered_out	-1	-1	0
968	968	A	79	81.97045	3.63479	0	FALSE	0	0	0	0	0	0	0	no_match	-1	-1	0
969	969	A	362	39.25166	4.52291	908	FALSE	0	908	4.52291	908	139	5.713	-0.0019	filtered_out	-1	-1	0
970	970	A	271	42.41633	6.62151	1329	TRUE	0	1329	6.62151	1329	317	7.508	-0.0017	filtered_out	-1	-1	0
971	971	A	306	28.82171	7.14309	0	FALSE	0	0	0	0	0	0	0	no_match	-1	-1	0
972	972	A	22	10.91268	20.32105	4080	TRUE	0	4080	20.32105	4080	1352	9.27	-8.00E-04	YHR174W	0.964658618	0.88897115	67.99167633
973	973	A	408	19.28386	4.40538	884	FALSE	0	884	4.40538	884	225	5.749	-0.0026	filtered_out	-1	-1	0
974	974	A	261	27.00564	3.46215	0	FALSE	0	0	0	0	0	0	0	no_match	-1	-1	0
975	975	A	400	51.76892	6.916	1181	FALSE	1.03121	1181	5.88479	1181	45	4.07	-0.0032	filtered_out	-1	-1	0
976	976	A	382	33.66932	3.18227	0	FALSE	0	0	0	0	0	0	0	no_match	-1	-1	0
977	977	A	46	38.3579	6.18991	1242	FALSE	0	1242	6.18991	1242	185	6.112	-0.0014	filtered_out	-1	-1	0
978	978	A	30	44.7759	11.98406	2406	FALSE	0	2406	11.98406	2406	411	6.925	-0.0015	filtered_out	-1	-1	0
979	979	A	166	53.50365	4.41467	886	TRUE	0	886	4.41467	886	206	7.025	-5.00E-04	filtered_out	-1	-1	0
980	980	A	101	30.40604	3.15969	0	FALSE	0	0	0	0	0	0	0	no_match	-1	-1	0
981	981	A	386	43.48606	5.04781	1013	FALSE	0	1013	5.04781	1013	189	5.959	-0.0026	filtered_out	-1	-1	0
982	982	A	224	28.60989	7.6743	1541	FALSE	0	1541	7.6743	1541	272	6.215	-0.0024	filtered_out	-1	-1	0
983	983	A	420	33.59363	6.07537	1219	FALSE	0	1219	6.07537	1219	277	6.808	-0.0031	filtered_out	-1	-1	0
984	984	A	217	38.86321	5.85226	1175	FALSE	0	1175	5.85226	1175	286	6.929	-0.0018	filtered_out	-1	-1	0
985	985	A	277	32.99469	6.6421	1333	FALSE	0	1333	6.6421	1333	222	6.939	-0.0014	filtered_out	-1	-1	0
986	986	A	370	42.37616	4.75465	954	FALSE	0	954	4.75465	954	208	6.274	-0.0018	filtered_out	-1	-1	0
987	987	A	162	146.12716	3.01726	0	FALSE	0	0	0	0	0	0	0	no_match	-1	-1	0
988	988	A	359	39.01959	6.05876	1216	FALSE	0	1216	6.05876	1216	219	6.913	-0.0024	filtered_out	-1	-1	0
989	989	A	115	76.77191	3.66301	735	FALSE	0	735	3.66301	735	69	4.344	-0.0029	filtered_out	-1	-1	0
990	990	A	176	46.73274	7.66069	1538	FALSE	0	1538	7.66069	1538	274	5.655	-0.0017	filtered_out	-1	-1	0
991	991	A	368	36.39841	16.25266	3263	TRUE	0	3263	16.25266	3263	996	8.601	-0.0018	filtered_out	-1	-1	0
992	992	A	294	30.33333	9.084	1824	TRUE	0	1824	9.084	1824	453	8.071	-0.001	filtered_out	-1	-1	0
993	993	A	69	39.34495	8.88811	1784	TRUE	0	1784	8.88811	1784	448	8.399	-0.0013	filtered_out	-1	-1	0
994	994	A	131	60.19987	4.59329	106	FALSE	4.06109	106	0.5322	106	6	1.903	-0.0124	filtered_out	-1	-1	0
995	995	A	438	32.55412	10.30744	2069	TRUE	0	2069	10.30744	2069	676	9.434	-9.00E-04	filtered_out	-1	-1	0
996	996	A	424	58.47809	3.51361	0	FALSE	0	0	0	0	0	0	0	no_match	-1	-1	0
997	997	A	79	76.04283	3.7012	743	FALSE	0	743	3.7012	743	43	4.331	-0.0022	filtered_out	-1	-1	0
998	998	A	79	85.6743	3.64309	731	FALSE	0	731	3.64309	731	136	6.303	-9.00E-04	filtered_out	-1	-1	0
999	999	A	394	34.04449	20.07835	4031	FALSE	0	4031	20.07835	4031	1277	6.119	-0.0019	filtered_out	-1	-1	0
1000	1000	A	426	50.09429	11.9927	2408	FALSE	0	2408	11.9927	2408	223	5.949	-0.0026	filtered_out	-1	-1	0
